id,source,title,label,valid_image_path,text_pred_label,text_correct,mm_pred_label,mm_correct,error_type
gossipcop-861920,gossipcop,WWE's Brie Bella Gives Birth: 3 Reasons Birdie Joe Is A Million-Dollar Baby,real,True,real,True,real,True,both_correct
gossipcop-8887454037,gossipcop,Angelina Jolie 'is not happy' with current custody deal with Brad Pitt: Report,fake,False,fake,True,fake,True,both_correct
gossipcop-6988354769,gossipcop,Aaron Rodgers Girlfriend: Is Packers QB Dating Soccer Star Marie Margolius? [VIDEO],fake,False,real,False,real,False,both_wrong
gossipcop-1720994729,gossipcop,Did Meghan Markle Have A Secret First Husband?,fake,False,fake,True,fake,True,both_correct
politifact13593,politifact,"Bill Murray Had This to Say About Rochester, New Hampshire Residents – News Daily 12",fake,True,real,False,real,False,both_wrong
gossipcop-952215,gossipcop,Blake Shelton Falls on Stage and It May Just Be Pitbull's Fault,real,False,fake,False,fake,False,both_wrong
gossipcop-5048928733,gossipcop,See Birthday Boy Robert Pattinson Transform Through the Years,fake,False,fake,True,fake,True,both_correct
gossipcop-5230858025,gossipcop,Angelina Jolie shows true colours after Brad Pitt breakup,fake,False,fake,True,fake,True,both_correct
gossipcop-667682841,gossipcop,"No, Billy Bush isn't hosting a show on Fox",fake,True,real,False,real,False,both_wrong
gossipcop-3984588978,gossipcop,Kate Mara Laughs Off Report About Banning Rooney's Boyfriend Joaquin Phoenix from Wedding,fake,True,fake,True,fake,True,both_correct
gossipcop-155150728,gossipcop,New Dad George Raises Stink Over Dirty Diaper Duty!,fake,True,real,False,real,False,both_wrong
gossipcop-5866775064,gossipcop,Miranda Lambert Desperate To Meet With Blake Shelton After His Reported Split From Gwen Stefani,fake,False,fake,True,fake,True,both_correct
gossipcop-6345761457,gossipcop,Celebrities pay tribute to Mary Tyler Moore,fake,True,real,False,real,False,both_wrong
gossipcop-6414877465,gossipcop,Celebrities react to President Trump's 'unhinged' press conference,fake,True,fake,True,fake,True,both_correct
gossipcop-881613,gossipcop,10 Times Kim Kardashian Was Absolutely Savage to Her Sisters on KUWTK,real,True,real,True,real,True,both_correct
gossipcop-3999881528,gossipcop,Kate Had Pickles Delivered To Kensington Palace To Satisfy Pregnancy,fake,False,fake,True,fake,True,both_correct
gossipcop-867416,gossipcop,3-Minute Hairstyles for When You're Running Late,real,False,real,True,real,True,both_correct
gossipcop-9938603260,gossipcop,Katy Perry Bans Taylor Swift's Songs From 'American Idol',fake,True,fake,True,fake,True,both_correct
gossipcop-883762,gossipcop,Wonder Woman star Lynda Carter hits out at 'poor soul' James Cameron,real,True,real,True,real,True,both_correct
gossipcop-2157078973,gossipcop,A-Rod Has This to Say About Those Jennifer Lopez Engagement Rumors,fake,True,fake,True,real,False,text_only_correct
gossipcop-2172181860,gossipcop,Angelina Jolie,fake,True,fake,True,fake,True,both_correct
gossipcop-5791506883,gossipcop,"Angelina Jolie, Brad Pitt appear ready to adopt Syrian refugee",fake,True,fake,True,fake,True,both_correct
gossipcop-1603768996,gossipcop,Meghan Markle ‘Overwhelmed’ By Royal Etiquette — How Harry & The Queen Are Helping,fake,False,fake,True,fake,True,both_correct
gossipcop-902601,gossipcop,Pregnant Khloe Kardashian shows off growing baby bump as she works out with sister Kourtney,real,True,fake,False,fake,False,both_wrong
gossipcop-5352369226,gossipcop,The Complete History Of Tyga & Kylie Jenner's Relationship,fake,False,fake,True,fake,True,both_correct
gossipcop-7697671735,gossipcop,Michael Fassbender and Alicia Vikander have gotten married in Ibiza,fake,True,real,False,fake,True,multimodal_only_correct
gossipcop-884027,gossipcop,Katy Perry spends $7.5 million on lavish four bedroom mansion for her friends and family,real,True,fake,False,fake,False,both_wrong
gossipcop-1337735613,gossipcop,Ben Affleck lands in NYC after denying he's engaged,fake,True,fake,True,fake,True,both_correct
gossipcop-859980,gossipcop,List of High School Musical characters,real,False,real,True,real,True,both_correct
gossipcop-8318775655,gossipcop,Matt Lauer's could pay ex-wife Annette Roque $20M in divorce,fake,True,real,False,real,False,both_wrong
gossipcop-888524,gossipcop,6 Creative ‘Bachelorette’ Couples Costume Ideas That’ll Turn Any Halloween Party Into A Dramatic Rose Ceremony,real,True,real,True,real,True,both_correct
gossipcop-4976926061,gossipcop,Justin Bieber ‘Still Reeling’ From Selena Gomez Split: Is He Searching For A New Love To Replace Her?,fake,False,fake,True,fake,True,both_correct
gossipcop-893320,gossipcop,Lauren Tom,real,False,real,True,real,True,both_correct
gossipcop-5353009966,gossipcop,Gwen Stefani Is Convinced Blake Shelton Is PEOPLE's Sexiest Man Alive: 'I Really Scored',fake,False,fake,True,fake,True,both_correct
gossipcop-893956,gossipcop,'American Horror Story': How 'Cult' Went Beyond Trump vs. Clinton,real,True,fake,False,fake,False,both_wrong
gossipcop-1026488145,gossipcop,Cougar Angelina Jolie Sinks Her Claws Into Hottie Garrett Hedlund,fake,False,fake,True,fake,True,both_correct
gossipcop-888155,gossipcop,Jason Isaacs Almost Turned Down the Role of Lucius Malfoy in “Harry Potter”,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-922488,gossipcop,‘The Big Bang Theory’ To End Run After 12 Seasons On CBS With “Epic Close”,real,True,real,True,real,True,both_correct
gossipcop-918691,gossipcop,Bekah Martinez: Arie Luyendyk Jr. DM'ed Me After ‘Bachelor’,real,True,real,True,real,True,both_correct
gossipcop-912502,gossipcop,Diddy Finally Explains His Photoshop Savageness! WATCH HERE!,real,True,real,True,real,True,both_correct
gossipcop-915080,gossipcop,Hollywood's Top 30 Stars Under Age 18,real,True,real,True,real,True,both_correct
politifact2959,politifact,Taxable Estates Estate Tax Liability and Average Estate Tax Rate By Size of Gross Estate,real,False,real,True,real,True,both_correct
gossipcop-5154947333,gossipcop,Nicole Kidman and Reese Witherspoon in bitter feud,fake,False,fake,True,fake,True,both_correct
gossipcop-897431,gossipcop,Colin Jost,real,False,real,True,real,True,both_correct
gossipcop-532752162,gossipcop,Kendall Jenner Hilariously Responds to Pregnancy Rumors,fake,True,fake,True,fake,True,both_correct
gossipcop-896889,gossipcop,Amber Portwood's Ex-Fiancé Matt Baier Is Married,real,True,real,True,real,True,both_correct
gossipcop-949987,gossipcop,Brittainy Taylor and Shannon Ford’s Feud Gets Explosive at the Worst Possible Time on Very Cavallari!,real,False,real,True,real,True,both_correct
gossipcop-49247036,gossipcop,"‘I tried Kim Kardashian’s diet for two weeks, and the results weren’t what I expected’",fake,True,fake,True,fake,True,both_correct
gossipcop-915626,gossipcop,"‘Bachelor Winter Games’ Cast Talks Surprise Engagement, Finding Love in Four Episodes",real,True,real,True,real,True,both_correct
gossipcop-4640454421,gossipcop,Rihanna’s BF Hassan Jameel Worried About ‘Unpredictable’ Chris Brown & Fears He Wants Her Back,fake,False,fake,True,fake,True,both_correct
gossipcop-856873,gossipcop,‘Wonder Woman’ London Premiere Canceled After Manchester Attack – Variety,real,True,real,True,real,True,both_correct
gossipcop-2469835068,gossipcop,Truth Surfaces Behind Rumors Of Blake Shelton & Miranda Lambert Reunion,fake,False,fake,True,fake,True,both_correct
politifact1614,politifact,Transcripts,real,False,real,True,real,True,both_correct
gossipcop-3554906009,gossipcop,Gwen Stefani: Dumped By Blake Shelton! Blindsided and Heartbroken!,fake,False,fake,True,fake,True,both_correct
gossipcop-390778342,gossipcop,The Kardashians are ‘desperately’ trying to rescue Kylie Jenner’s new show after it’s slammed as ‘the fakest reality show ever’,fake,True,fake,True,fake,True,both_correct
gossipcop-946388,gossipcop,Kim Kardashian West Says Her Kids Don't Know She's Famous: They 'Have No Clue',real,True,fake,False,real,True,multimodal_only_correct
gossipcop-908207,gossipcop,Teen Mom OG's Tyler Baltierra reveals struggles to therapist as Catelynn Lowell heads to rehab,real,True,real,True,real,True,both_correct
politifact586,politifact,letter filed on behalf of Sen Barack Obama and the Obama Exploratory Committee,real,False,real,True,real,True,both_correct
gossipcop-9959276960,gossipcop,Emma Stone Is on Vacation with Justin Theroux in the South of France,fake,True,fake,True,fake,True,both_correct
gossipcop-929636,gossipcop,President Trump and first lady Melania release 2018 White House Christmas portrait,real,False,real,True,real,True,both_correct
gossipcop-4301878959,gossipcop,Las Vegas Shooting: Celebrities Call for Gun Control – Rolling Stone,fake,True,fake,True,fake,True,both_correct
gossipcop-833460,gossipcop,"Inside the Quietly Adventurous Career of Jessica Biel, From 7th Heaven to The Sinner",real,False,fake,False,fake,False,both_wrong
gossipcop-6605956680,gossipcop,Jennifer Lopez Says Her Relationship With Alex Rodriguez 'Is Over' If He Does This One Thing,fake,True,fake,True,fake,True,both_correct
gossipcop-9665725384,gossipcop,"Audrina Patridge Files for Divorce, Gets Restraining Order Against Husband (UPDATE)",fake,True,real,False,real,False,both_wrong
politifact15268,politifact,THIS ARTICLE RETRACTED: Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma,fake,True,real,False,real,False,both_wrong
gossipcop-5789234276,gossipcop,Katie Holmes and Jamie Foxx 'split and call off wedding' after five years of secret romance,fake,True,fake,True,fake,True,both_correct
gossipcop-9807039478,gossipcop,O.J Simpson asks Kim Kardashian for help to forgive?,fake,False,fake,True,fake,True,both_correct
gossipcop-5248691728,gossipcop,Kourtney Kardashian’s secret wedding allegedly still had a camera crew,fake,False,fake,True,real,False,text_only_correct
gossipcop-929969,gossipcop,"Queer Eye Star Antoni Porowski on Fab Five's Instant Chemistry: ""We Felt Something Special""",real,False,real,True,real,True,both_correct
gossipcop-9372084354,gossipcop,Celebrities react to Harvey Weinstein's arrest,fake,True,fake,True,fake,True,both_correct
gossipcop-5098934079,gossipcop,Miley Cyrus and Liam Hemsworth 'to start a family in 2018',fake,True,fake,True,fake,True,both_correct
gossipcop-920962,gossipcop,Jennifer Lopez Says She Still Believes in Marriage but 'Isn't Forcing Anything' with A-Rod,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-881417,gossipcop,Aaron Paul and wife Lauren Paul are expecting their first child,real,False,real,True,real,True,both_correct
gossipcop-9302133862,gossipcop,"Sarah Silverman, Kate Beckinsale Writing Comedy Series Together?",fake,False,real,False,real,False,both_wrong
gossipcop-843559,gossipcop,Keri Russell,real,True,real,True,real,True,both_correct
